Game,n_agents,n_rounds,Round,Agent,Contribution,Total_Contribution,Multiplied_Contribution,Reward,multplier
game_1696069358_HDK3K,4,10,3,agent_4,10,31,62.0,15.5,2.0
game_1696069358_HDK3K,4,10,4,agent_1,8,34,68.0,17.0,2.0
game_1696069358_HDK3K,4,10,4,agent_2,8,34,68.0,17.0,2.0
game_1696069358_HDK3K,4,10,4,agent_3,8,34,68.0,17.0,2.0
game_1696069358_HDK3K,4,10,4,agent_4,10,34,68.0,17.0,2.0
game_1696069358_HDK3K,4,10,5,agent_1,9,38,76.0,19.0,2.0
game_1696069358_HDK3K,4,10,5,agent_2,9,38,76.0,19.0,2.0
game_1696069358_HDK3K,4,10,5,agent_3,10,38,76.0,19.0,2.0
game_1696069358_HDK3K,4,10,5,agent_4,10,38,76.0,19.0,2.0
game_1696069358_HDK3K,4,10,6,agent_1,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,6,agent_2,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,6,agent_3,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,6,agent_4,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,7,agent_1,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,7,agent_2,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,7,agent_3,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,7,agent_4,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,8,agent_1,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,8,agent_2,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,8,agent_3,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,8,agent_4,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,9,agent_1,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,9,agent_2,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,9,agent_3,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,9,agent_4,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,10,agent_1,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,10,agent_2,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,10,agent_3,10,40,80.0,20.0,2.0
game_1696069358_HDK3K,4,10,10,agent_4,10,40,80.0,20.0,2.0
game_1696069378_4JMSH,5,10,1,agent_1,5,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,1,agent_2,5,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,1,agent_3,5,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,1,agent_4,5,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,1,agent_5,4,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,2,agent_1,4,20,20,4.0,1.0
game_1696069378_4JMSH,5,10,2,agent_2,4,20,20,4.0,1.0
game_1696069378_4JMSH,5,10,2,agent_3,3,20,20,4.0,1.0
game_1696069378_4JMSH,5,10,2,agent_4,4,20,20,4.0,1.0
game_1696069378_4JMSH,5,10,2,agent_5,5,20,20,4.0,1.0
game_1696069378_4JMSH,5,10,3,agent_1,3,23,23,4.6,1.0
game_1696069378_4JMSH,5,10,3,agent_2,4,23,23,4.6,1.0
game_1696069378_4JMSH,5,10,3,agent_3,4,23,23,4.6,1.0
game_1696069378_4JMSH,5,10,3,agent_4,6,23,23,4.6,1.0
game_1696069378_4JMSH,5,10,3,agent_5,6,23,23,4.6,1.0
game_1696069378_4JMSH,5,10,4,agent_1,2,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,4,agent_2,3,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,4,agent_3,5,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,4,agent_4,7,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,4,agent_5,7,24,24,4.8,1.0
game_1696069378_4JMSH,5,10,5,agent_1,1,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,5,agent_2,2,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,5,agent_3,6,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,5,agent_4,3,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,5,agent_5,5,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,6,agent_1,2,19,19,3.8,1.0
game_1696069378_4JMSH,5,10,6,agent_2,3,19,19,3.8,1.0
game_1696069378_4JMSH,5,10,6,agent_3,5,19,19,3.8,1.0
game_1696069378_4JMSH,5,10,6,agent_4,5,19,19,3.8,1.0
game_1696069378_4JMSH,5,10,6,agent_5,4,19,19,3.8,1.0
game_1696069378_4JMSH,5,10,7,agent_1,2,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,7,agent_2,4,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,7,agent_3,4,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,7,agent_4,4,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,7,agent_5,3,17,17,3.4,1.0
game_1696069378_4JMSH,5,10,8,agent_1,1,13,13,2.6,1.0
game_1696069378_4JMSH,5,10,8,agent_2,3,13,13,2.6,1.0
game_1696069378_4JMSH,5,10,8,agent_3,3,13,13,2.6,1.0
game_1696069378_4JMSH,5,10,8,agent_4,3,13,13,2.6,1.0
game_1696069378_4JMSH,5,10,8,agent_5,3,13,13,2.6,1.0
game_1696069378_4JMSH,5,10,9,agent_1,1,12,12,2.4,1.0
game_1696069378_4JMSH,5,10,9,agent_2,5,12,12,2.4,1.0
game_1696069378_4JMSH,5,10,9,agent_3,2,12,12,2.4,1.0
game_1696069378_4JMSH,5,10,9,agent_4,2,12,12,2.4,1.0
game_1696069378_4JMSH,5,10,9,agent_5,2,12,12,2.4,1.0
game_1696069378_4JMSH,5,10,10,agent_1,1,10,10,2.0,1.0
game_1696069378_4JMSH,5,10,10,agent_2,5,10,10,2.0,1.0
game_1696069378_4JMSH,5,10,10,agent_3,1,10,10,2.0,1.0
game_1696069378_4JMSH,5,10,10,agent_4,1,10,10,2.0,1.0
game_1696069378_4JMSH,5,10,10,agent_5,2,10,10,2.0,1.0
game_1696069402_SZNY5,5,10,1,agent_1,5,35,45.5,9.1,1.3
game_1696069402_SZNY5,5,10,1,agent_2,5,35,45.5,9.1,1.3
game_1696069402_SZNY5,5,10,1,agent_3,10,35,45.5,9.1,1.3
game_1696069402_SZNY5,5,10,1,agent_4,5,35,45.5,9.1,1.3
game_1696069402_SZNY5,5,10,1,agent_5,10,35,45.5,9.1,1.3
game_1696069402_SZNY5,5,10,2,agent_1,6,38,49.4,9.879999999999999,1.3
game_1696069402_SZNY5,5,10,2,agent_2,6,38,49.4,9.879999999999999,1.3
game_1696069402_SZNY5,5,10,2,agent_3,10,38,49.4,9.879999999999999,1.3
game_1696069402_SZNY5,5,10,2,agent_4,6,38,49.4,9.879999999999999,1.3
game_1696069402_SZNY5,5,10,2,agent_5,10,38,49.4,9.879999999999999,1.3
game_1696069402_SZNY5,5,10,3,agent_1,7,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,3,agent_2,7,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,3,agent_3,10,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,3,agent_4,7,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,3,agent_5,10,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,4,agent_1,8,44,57.2,11.440000000000001,1.3
game_1696069402_SZNY5,5,10,4,agent_2,8,44,57.2,11.440000000000001,1.3
game_1696069402_SZNY5,5,10,4,agent_3,10,44,57.2,11.440000000000001,1.3
game_1696069402_SZNY5,5,10,4,agent_4,8,44,57.2,11.440000000000001,1.3
game_1696069402_SZNY5,5,10,4,agent_5,10,44,57.2,11.440000000000001,1.3
game_1696069402_SZNY5,5,10,5,agent_1,5,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,5,agent_2,9,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,5,agent_3,10,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,5,agent_4,9,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,5,agent_5,10,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,6,agent_1,7,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,6,agent_2,8,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,6,agent_3,10,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,6,agent_4,8,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,6,agent_5,10,43,55.9,11.18,1.3
game_1696069402_SZNY5,5,10,7,agent_1,6,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,7,agent_2,8,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,7,agent_3,10,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,7,agent_4,7,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,7,agent_5,10,41,53.300000000000004,10.66,1.3
game_1696069402_SZNY5,5,10,8,agent_1,4,37,48.1,9.620000000000001,1.3
game_1696069402_SZNY5,5,10,8,agent_2,7,37,48.1,9.620000000000001,1.3
game_1696069402_SZNY5,5,10,8,agent_3,10,37,48.1,9.620000000000001,1.3
game_1696069402_SZNY5,5,10,8,agent_4,6,37,48.1,9.620000000000001,1.3
game_1696069402_SZNY5,5,10,8,agent_5,10,37,48.1,9.620000000000001,1.3
game_1696069402_SZNY5,5,10,9,agent_1,5,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,9,agent_2,6,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,9,agent_3,10,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,9,agent_4,5,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,9,agent_5,10,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,10,agent_1,6,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,10,agent_2,6,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,10,agent_3,10,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,10,agent_4,4,36,46.800000000000004,9.360000000000001,1.3
game_1696069402_SZNY5,5,10,10,agent_5,10,36,46.800000000000004,9.360000000000001,1.3
game_1696069428_IDTJ5,5,10,1,agent_1,5,25,42.5,8.5,1.7
game_1696069428_IDTJ5,5,10,1,agent_2,5,25,42.5,8.5,1.7
game_1696069428_IDTJ5,5,10,1,agent_3,5,25,42.5,8.5,1.7
game_1696069428_IDTJ5,5,10,1,agent_4,5,25,42.5,8.5,1.7
game_1696069428_IDTJ5,5,10,1,agent_5,5,25,42.5,8.5,1.7
game_1696069428_IDTJ5,5,10,2,agent_1,6,26,44.199999999999996,8.84,1.7
game_1696069428_IDTJ5,5,10,2,agent_2,5,26,44.199999999999996,8.84,1.7
game_1696069428_IDTJ5,5,10,2,agent_3,7,26,44.199999999999996,8.84,1.7
game_1696069428_IDTJ5,5,10,2,agent_4,4,26,44.199999999999996,8.84,1.7
game_1696069428_IDTJ5,5,10,2,agent_5,4,26,44.199999999999996,8.84,1.7
game_1696069428_IDTJ5,5,10,3,agent_1,7,24,40.8,8.16,1.7
game_1696069428_IDTJ5,5,10,3,agent_2,5,24,40.8,8.16,1.7
game_1696069428_IDTJ5,5,10,3,agent_3,6,24,40.8,8.16,1.7
game_1696069428_IDTJ5,5,10,3,agent_4,3,24,40.8,8.16,1.7
game_1696069428_IDTJ5,5,10,3,agent_5,3,24,40.8,8.16,1.7
game_1696069428_IDTJ5,5,10,4,agent_1,5,20,34.0,6.8,1.7
game_1696069428_IDTJ5,5,10,4,agent_2,5,20,34.0,6.8,1.7
game_1696069428_IDTJ5,5,10,4,agent_3,4,20,34.0,6.8,1.7
game_1696069428_IDTJ5,5,10,4,agent_4,2,20,34.0,6.8,1.7
game_1696069428_IDTJ5,5,10,4,agent_5,4,20,34.0,6.8,1.7
game_1696069428_IDTJ5,5,10,5,agent_1,4,16,27.2,5.4399999999999995,1.7
game_1696069428_IDTJ5,5,10,5,agent_2,5,16,27.2,5.4399999999999995,1.7
game_1696069428_IDTJ5,5,10,5,agent_3,3,16,27.2,5.4399999999999995,1.7
game_1696069428_IDTJ5,5,10,5,agent_4,1,16,27.2,5.4399999999999995,1.7
game_1696069428_IDTJ5,5,10,5,agent_5,3,16,27.2,5.4399999999999995,1.7
game_1696069428_IDTJ5,5,10,6,agent_1,3,13,22.099999999999998,4.42,1.7
game_1696069428_IDTJ5,5,10,6,agent_2,5,13,22.099999999999998,4.42,1.7
game_1696069428_IDTJ5,5,10,6,agent_3,2,13,22.099999999999998,4.42,1.7
game_1696069428_IDTJ5,5,10,6,agent_4,1,13,22.099999999999998,4.42,1.7
game_1696069428_IDTJ5,5,10,6,agent_5,2,13,22.099999999999998,4.42,1.7
game_1696069428_IDTJ5,5,10,7,agent_1,2,11,18.7,3.7399999999999998,1.7
game_1696069428_IDTJ5,5,10,7,agent_2,5,11,18.7,3.7399999999999998,1.7
game_1696069428_IDTJ5,5,10,7,agent_3,1,11,18.7,3.7399999999999998,1.7
game_1696069428_IDTJ5,5,10,7,agent_4,1,11,18.7,3.7399999999999998,1.7
game_1696069428_IDTJ5,5,10,7,agent_5,2,11,18.7,3.7399999999999998,1.7
game_1696069428_IDTJ5,5,10,8,agent_1,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,8,agent_2,5,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,8,agent_3,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,8,agent_4,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,8,agent_5,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,9,agent_1,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,9,agent_2,5,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,9,agent_3,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,9,agent_4,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,9,agent_5,1,9,15.299999999999999,3.0599999999999996,1.7
game_1696069428_IDTJ5,5,10,10,agent_1,2,10,17.0,3.4,1.7
game_1696069428_IDTJ5,5,10,10,agent_2,5,10,17.0,3.4,1.7
game_1696069428_IDTJ5,5,10,10,agent_3,1,10,17.0,3.4,1.7
game_1696069428_IDTJ5,5,10,10,agent_4,1,10,17.0,3.4,1.7
game_1696069428_IDTJ5,5,10,10,agent_5,1,10,17.0,3.4,1.7
game_1696069455_01WZ1,5,10,1,agent_1,5,25,50.0,10.0,2.0
game_1696069455_01WZ1,5,10,1,agent_2,5,25,50.0,10.0,2.0
game_1696069455_01WZ1,5,10,1,agent_3,5,25,50.0,10.0,2.0
game_1696069455_01WZ1,5,10,1,agent_4,5,25,50.0,10.0,2.0
game_1696069455_01WZ1,5,10,1,agent_5,5,25,50.0,10.0,2.0
game_1696069455_01WZ1,5,10,2,agent_1,5,24,48.0,9.6,2.0
game_1696069455_01WZ1,5,10,2,agent_2,4,24,48.0,9.6,2.0
game_1696069455_01WZ1,5,10,2,agent_3,5,24,48.0,9.6,2.0
game_1696069455_01WZ1,5,10,2,agent_4,5,24,48.0,9.6,2.0
game_1696069455_01WZ1,5,10,2,agent_5,5,24,48.0,9.6,2.0
game_1696069455_01WZ1,5,10,3,agent_1,4,22,44.0,8.8,2.0
game_1696069455_01WZ1,5,10,3,agent_2,3,22,44.0,8.8,2.0
game_1696069455_01WZ1,5,10,3,agent_3,5,22,44.0,8.8,2.0
game_1696069455_01WZ1,5,10,3,agent_4,5,22,44.0,8.8,2.0
game_1696069455_01WZ1,5,10,3,agent_5,5,22,44.0,8.8,2.0
game_1696069455_01WZ1,5,10,4,agent_1,3,19,38.0,7.6,2.0
game_1696069455_01WZ1,5,10,4,agent_2,2,19,38.0,7.6,2.0
game_1696069455_01WZ1,5,10,4,agent_3,5,19,38.0,7.6,2.0
game_1696069455_01WZ1,5,10,4,agent_4,4,19,38.0,7.6,2.0
game_1696069455_01WZ1,5,10,4,agent_5,5,19,38.0,7.6,2.0
game_1696069455_01WZ1,5,10,5,agent_1,2,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,5,agent_2,1,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,5,agent_3,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,5,agent_4,3,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,5,agent_5,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,6,agent_1,2,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,6,agent_2,1,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,6,agent_3,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,6,agent_4,3,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,6,agent_5,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,7,agent_1,2,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,7,agent_2,1,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,7,agent_3,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,7,agent_4,3,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,7,agent_5,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,8,agent_1,2,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,8,agent_2,1,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,8,agent_3,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,8,agent_4,3,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,8,agent_5,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,9,agent_1,2,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,9,agent_2,1,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,9,agent_3,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,9,agent_4,3,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,9,agent_5,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,10,agent_1,2,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,10,agent_2,1,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,10,agent_3,5,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,10,agent_4,3,16,32.0,6.4,2.0
game_1696069455_01WZ1,5,10,10,agent_5,5,16,32.0,6.4,2.0
game_1696069480_J3FN0,6,10,1,agent_1,5,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,1,agent_2,10,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,1,agent_3,5,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,1,agent_4,6,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,1,agent_5,5,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,1,agent_6,5,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,2,agent_1,6,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,2,agent_2,10,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,2,agent_3,4,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,2,agent_4,4,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,2,agent_5,3,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,2,agent_6,6,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,3,agent_1,7,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,3,agent_2,10,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,3,agent_3,3,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,3,agent_4,5,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,3,agent_5,4,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,3,agent_6,7,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,4,agent_1,8,40,40,6.666666666666667,1.0
game_1696069480_J3FN0,6,10,4,agent_2,10,40,40,6.666666666666667,1.0
game_1696069480_J3FN0,6,10,4,agent_3,2,40,40,6.666666666666667,1.0
game_1696069480_J3FN0,6,10,4,agent_4,6,40,40,6.666666666666667,1.0
game_1696069480_J3FN0,6,10,4,agent_5,6,40,40,6.666666666666667,1.0
game_1696069480_J3FN0,6,10,4,agent_6,8,40,40,6.666666666666667,1.0
game_1696069480_J3FN0,6,10,5,agent_1,7,38,38,6.333333333333333,1.0
game_1696069480_J3FN0,6,10,5,agent_2,10,38,38,6.333333333333333,1.0
game_1696069480_J3FN0,6,10,5,agent_3,1,38,38,6.333333333333333,1.0
game_1696069480_J3FN0,6,10,5,agent_4,3,38,38,6.333333333333333,1.0
game_1696069480_J3FN0,6,10,5,agent_5,7,38,38,6.333333333333333,1.0
game_1696069480_J3FN0,6,10,5,agent_6,10,38,38,6.333333333333333,1.0
game_1696069480_J3FN0,6,10,6,agent_1,6,39,39,6.5,1.0
game_1696069480_J3FN0,6,10,6,agent_2,10,39,39,6.5,1.0
game_1696069480_J3FN0,6,10,6,agent_3,2,39,39,6.5,1.0
game_1696069480_J3FN0,6,10,6,agent_4,5,39,39,6.5,1.0
game_1696069480_J3FN0,6,10,6,agent_5,6,39,39,6.5,1.0
game_1696069480_J3FN0,6,10,6,agent_6,10,39,39,6.5,1.0
game_1696069480_J3FN0,6,10,7,agent_1,5,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,7,agent_2,10,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,7,agent_3,3,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,7,agent_4,4,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,7,agent_5,4,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,7,agent_6,10,36,36,6.0,1.0
game_1696069480_J3FN0,6,10,8,agent_1,4,35,35,5.833333333333333,1.0
game_1696069480_J3FN0,6,10,8,agent_2,10,35,35,5.833333333333333,1.0
game_1696069480_J3FN0,6,10,8,agent_3,1,35,35,5.833333333333333,1.0
game_1696069480_J3FN0,6,10,8,agent_4,5,35,35,5.833333333333333,1.0
game_1696069480_J3FN0,6,10,8,agent_5,5,35,35,5.833333333333333,1.0
game_1696069480_J3FN0,6,10,8,agent_6,10,35,35,5.833333333333333,1.0
game_1696069480_J3FN0,6,10,9,agent_1,3,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,9,agent_2,10,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,9,agent_3,2,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,9,agent_4,5,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,9,agent_5,3,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,9,agent_6,10,33,33,5.5,1.0
game_1696069480_J3FN0,6,10,10,agent_1,2,31,31,5.166666666666667,1.0
game_1696069480_J3FN0,6,10,10,agent_2,10,31,31,5.166666666666667,1.0
game_1696069480_J3FN0,6,10,10,agent_3,1,31,31,5.166666666666667,1.0
game_1696069480_J3FN0,6,10,10,agent_4,4,31,31,5.166666666666667,1.0
game_1696069480_J3FN0,6,10,10,agent_5,4,31,31,5.166666666666667,1.0
game_1696069480_J3FN0,6,10,10,agent_6,10,31,31,5.166666666666667,1.0
game_1696069510_945MM,6,10,1,agent_1,5,35,45.5,7.583333333333333,1.3
game_1696069510_945MM,6,10,1,agent_2,5,35,45.5,7.583333333333333,1.3
game_1696069510_945MM,6,10,1,agent_3,5,35,45.5,7.583333333333333,1.3
game_1696069510_945MM,6,10,1,agent_4,5,35,45.5,7.583333333333333,1.3
game_1696069510_945MM,6,10,1,agent_5,5,35,45.5,7.583333333333333,1.3
game_1696069510_945MM,6,10,1,agent_6,10,35,45.5,7.583333333333333,1.3
game_1696069510_945MM,6,10,2,agent_1,6,41,53.300000000000004,8.883333333333335,1.3
game_1696069510_945MM,6,10,2,agent_2,7,41,53.300000000000004,8.883333333333335,1.3
game_1696069510_945MM,6,10,2,agent_3,7,41,53.300000000000004,8.883333333333335,1.3
game_1696069510_945MM,6,10,2,agent_4,5,41,53.300000000000004,8.883333333333335,1.3
game_1696069510_945MM,6,10,2,agent_5,6,41,53.300000000000004,8.883333333333335,1.3
game_1696069510_945MM,6,10,2,agent_6,10,41,53.300000000000004,8.883333333333335,1.3
game_1696069510_945MM,6,10,3,agent_1,7,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,3,agent_2,8,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,3,agent_3,6,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,3,agent_4,5,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,3,agent_5,7,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,3,agent_6,10,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,4,agent_1,8,45,58.5,9.75,1.3
game_1696069510_945MM,6,10,4,agent_2,6,45,58.5,9.75,1.3
game_1696069510_945MM,6,10,4,agent_3,8,45,58.5,9.75,1.3
game_1696069510_945MM,6,10,4,agent_4,5,45,58.5,9.75,1.3
game_1696069510_945MM,6,10,4,agent_5,8,45,58.5,9.75,1.3
game_1696069510_945MM,6,10,4,agent_6,10,45,58.5,9.75,1.3
game_1696069510_945MM,6,10,5,agent_1,10,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,5,agent_2,4,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,5,agent_3,4,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,5,agent_4,5,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,5,agent_5,9,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,5,agent_6,10,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,6,agent_1,8,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,6,agent_2,6,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,6,agent_3,5,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,6,agent_4,5,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,6,agent_5,8,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,6,agent_6,10,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,7,agent_1,9,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,7,agent_2,5,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,7,agent_3,6,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,7,agent_4,5,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,7,agent_5,7,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,7,agent_6,10,42,54.6,9.1,1.3
game_1696069510_945MM,6,10,8,agent_1,10,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,8,agent_2,7,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,8,agent_3,5,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,8,agent_4,5,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,8,agent_5,6,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,8,agent_6,10,43,55.9,9.316666666666666,1.3
game_1696069510_945MM,6,10,9,agent_1,8,39,50.7,8.450000000000001,1.3
game_1696069510_945MM,6,10,9,agent_2,6,39,50.7,8.450000000000001,1.3
game_1696069510_945MM,6,10,9,agent_3,5,39,50.7,8.450000000000001,1.3
